,Unnamed: 0,event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
525,525,2019-11-01 00:00:03,view,1801766,2053013554415534427,electronics.video.tv,artel,146.85,543653226,ab310b47-1eb2-45f8-8e5b-21ab2010925a
531,531,2019-11-01 00:00:03,view,10301494,2053013553115300101,,welly,5.77,566281131,4acd7aef-e833-4fcb-927a-5f0a5c6a3225
537,537,2019-11-01 00:00:03,cart,1005115,2053013555631882655,electronics.smartphone,apple,949.47,565865924,fd4bd6d4-bd14-4fdc-9aff-bd41a594f82e
543,543,2019-11-01 00:00:03,view,1801766,2053013554415534427,electronics.video.tv,artel,146.85,543653226,ab310b47-1eb2-45f8-8e5b-21ab2010925a
549,549,2019-11-01 00:00:03,view,5801217,2053013553945772349,electronics.audio.subwoofer,kenwood,72.07,551943550,9c5bc5aa-1b0a-48f9-963c-e04aa3163bbc
555,555,2019-11-01 00:00:03,view,1005100,2053013555631882655,electronics.smartphone,samsung,139.68,552158913,3489c69c-4a48-4884-8a80-9fc5107e9d0a
561,561,2019-11-01 00:00:03,view,12703106,2053013553559896355,,maxxis,102.58,536635963,bfc42277-448a-4c26-9c4a-9b590fd5e9c8
567,567,2019-11-01 00:00:03,view,1801849,2053013554415534427,electronics.video.tv,samsung,617.44,520601923,c6e468f6-f677-4bfe-b395-4293743d0007
573,573,2019-11-01 00:00:03,view,3601437,2053013563810775923,appliances.kitchen.washer,lg,390.35,566281211,621493c3-2aeb-47ff-9630-3d22080f8161
579,579,2019-11-01 00:00:03,view,3900003,2053013552326770905,appliances.environment.water_heater,ariston,112.13,546785232,779aacbc-349e-4016-8959-da2e161dc334
585,585,2019-11-01 00:00:03,view,16000004,2053013558223962683,,rondell,43.73,566281269,87d2d38a-6647-4d96-a1a7-7588a1478633
591,591,2019-11-01 00:00:04,view,5100744,2053013553341792533,electronics.clocks,apple,551.41,514877985,1746686f-822b-485d-9b2f-b24e8ec8b7ea
597,597,2019-11-01 00:00:04,view,38900002,2085718636156158307,,,183.27,562234311,4cbd502f-b1df-4bcf-a1cb-78bb18c37e70
603,603,2019-11-01 00:00:04,view,28715839,2053013565127787455,apparel.shoes,rooman,48.39,545220871,fa5820b7-d974-4a8f-9b84-51d9e1aa5dd3
609,609,2019-11-01 00:00:04,view,13105362,2053013553526341921,,skad,190.48,553384439,ef01163b-d49a-43de-b3ba-c3adadacec59
615,615,2019-11-01 00:00:04,view,17100400,2053013558349791811,,bts,39.61,566255262,173d7b72-1db7-4638-8207-be8148bf3c9f
621,621,2019-11-01 00:00:04,view,3701244,2053013565983425517,appliances.environment.vacuum,elenberg,32.87,566278257,5cafe67a-3c46-4b47-a46a-ab30de4356bc
627,627,2019-11-01 00:00:04,view,2700588,2053013563911439225,appliances.kitchen.refrigerators,indesit,276.01,539701280,a9e5a322-c765-d52d-b382-07af17908468
633,633,2019-11-01 00:00:04,view,2702023,2053013563911439225,appliances.kitchen.refrigerators,whirlpool,505.8,513172380,071a6b99-8a1e-48cf-8816-b6ff3f2c38cd
639,639,2019-11-01 00:00:04,view,21400135,2053013561579406073,electronics.clocks,casio,165.26,566281299,49ab65c0-ebde-4c86-bd81-3e5e09045cc5
645,645,2019-11-01 00:00:04,view,1005211,2053013555631882655,electronics.smartphone,samsung,193.26,556226281,3aa2b23a-a633-441f-8c62-9d30c6d76591
651,651,2019-11-01 00:00:04,view,21406858,2053013561579406073,electronics.clocks,tissot,1889.37,513118352,4c14bf2a-2820-4504-929d-046356a5a204
657,657,2019-11-01 00:00:04,view,16700794,2053013559901684381,furniture.kitchen.chair,fly,17.25,546273062,0bed87a3-7bce-4222-ba0d-314316dca5f8
663,663,2019-11-01 00:00:04,view,15100122,2053013557024391671,,,1747.77,566099065,59e2ba05-c33d-4a48-842e-d8f02ce34452
669,669,2019-11-01 00:00:04,view,15900952,2053013558190408249,,inhouse,25.71,518574284,5e6ef132-4d7c-4730-8c7f-85aa4082588f
675,675,2019-11-01 00:00:04,view,12703498,2053013553559896355,,cordiant,40.93,542985695,2ec95ba2-fd6a-43ea-8aac-84a23e807ed6
681,681,2019-11-01 00:00:04,view,18100040,2053013557955527211,,tarkett,23.95,551078379,57dc2a56-6557-40c0-93b5-b4c7071d3866
687,687,2019-11-01 00:00:04,view,14700405,2053013557133443581,furniture.living_room.cabinet,,189.17,553810426,fbfa1599-912b-4d6a-8749-49a2ab78cdd7
693,693,2019-11-01 00:00:04,view,6500695,2053013554155487563,computers.components.motherboard,asus,248.66,512370912,daf0bf99-adf1-4877-8308-ae4557b6f01b
699,699,2019-11-01 00:00:04,view,6500912,2053013554155487563,computers.components.motherboard,asus,287.83,566281250,a79171eb-7d81-4536-8623-8f3159da5229
705,705,2019-11-01 00:00:04,view,29100011,2053013565941482475,appliances.personal.massager,gezatone,30.12,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
711,711,2019-11-01 00:00:04,view,4804151,2053013554658804075,electronics.audio.headphone,acme,51.22,565731881,5d8cb7aa-ca44-4705-809d-53c97b497e16
717,717,2019-11-01 00:00:04,view,2700239,2053013563911439225,appliances.kitchen.refrigerators,atlant,283.12,539701280,a9e5a322-c765-d52d-b382-07af17908468
723,723,2019-11-01 00:00:04,view,1005105,2053013555631882655,electronics.smartphone,apple,1348.61,550161284,4ac5c6d9-90d8-4896-8cf3-713bdec5be41
729,729,2019-11-01 00:00:05,view,53900011,2144916515806248980,construction.tools.saw,ryobi,110.07,565386300,87fa5d96-59bd-465c-87fb-8aac39baa571
735,735,2019-11-01 00:00:05,view,32601116,2053013566587404305,,dam,16.44,565131688,95c9377b-f56e-4775-ae49-abd8d952915b
741,741,2019-11-01 00:00:05,view,1003772,2053013555631882655,electronics.smartphone,huawei,257.12,566031393,8fbc7d60-6ae5-41c9-985c-cee9c52ab9ae
747,747,2019-11-01 00:00:05,view,1004659,2053013555631882655,electronics.smartphone,samsung,717.39,520934632,27514f98-ca4a-416d-9540-dad3ac469c55
753,753,2019-11-01 00:00:05,view,5800823,2053013553945772349,electronics.audio.subwoofer,nakamichi,123.56,514166940,8ef5214a-86ad-4d0b-8df3-4280dd411b47
759,759,2019-11-01 00:00:05,view,26019952,2053013562560873263,,,9.37,552849950,c289b572-9ad2-4806-bd60-420a77008720
765,765,2019-11-01 00:00:05,view,26403194,2053013563651392361,,lucente,342.61,533351761,6229f7bc-7440-44dc-8768-d924071fb879
771,771,2019-11-01 00:00:05,view,29100011,2053013565941482475,appliances.personal.massager,gezatone,30.12,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
777,777,2019-11-01 00:00:05,view,12202210,2116907525176557699,sport.bicycle,gt,643.26,513457560,78e8ec42-574a-43b2-9e4d-6aa213f9ffe0
783,783,2019-11-01 00:00:05,view,5100378,2053013553341792533,electronics.clocks,xiaomi,70.53,521059488,dd9f62f4-b557-4502-bb60-141dee7a7124
789,789,2019-11-01 00:00:05,view,2702163,2053013563911439225,appliances.kitchen.refrigerators,hotpoint-ariston,552.11,513172380,071a6b99-8a1e-48cf-8816-b6ff3f2c38cd
795,795,2019-11-01 00:00:05,view,31501013,2053013558031024687,,,547.43,566281429,4c48b5ba-2353-40d6-bd6a-46c053e63335
801,801,2019-11-01 00:00:05,view,5700580,2053013553970938175,auto.accessories.player,pioneer,56.63,566280422,7a12f413-6f85-4378-b636-be4357d6eb60
807,807,2019-11-01 00:00:05,view,26600077,2053013563517174627,,lucente,48.39,535790546,25c180dd-803f-4cfd-a4b9-f90fbd8337df
813,813,2019-11-01 00:00:05,view,12720202,2053013553559896355,,compasal,30.12,531968973,db237ad5-149f-4019-8533-67b61dca4bf9
819,819,2019-11-01 00:00:05,view,26019952,2053013562560873263,,,9.37,552849950,c289b572-9ad2-4806-bd60-420a77008720
825,825,2019-11-01 00:00:05,view,31501214,2053013558031024687,,luminarc,90.06,566281429,4c48b5ba-2353-40d6-bd6a-46c053e63335
831,831,2019-11-01 00:00:05,view,1005115,2053013555631882655,electronics.smartphone,apple,949.47,516316320,09f7c792-fb5a-44aa-b0d4-624f503cf803
837,837,2019-11-01 00:00:05,view,53900011,2144916515806248980,construction.tools.saw,ryobi,110.07,565386300,87fa5d96-59bd-465c-87fb-8aac39baa571
843,843,2019-11-01 00:00:05,view,5800860,2053013553945772349,electronics.audio.subwoofer,phantom,15.44,521324982,627c9b29-49fa-4676-8c1d-15ace3e75ed2
849,849,2019-11-01 00:00:05,cart,1002542,2053013555631882655,electronics.smartphone,apple,486.8,549256216,dcbdc6e4-cd49-4ee8-95c5-e85f3c618fa1
855,855,2019-11-01 00:00:05,view,29100071,2053013565941482475,appliances.personal.massager,bradex,12.36,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
861,861,2019-11-01 00:00:06,view,5100563,2053013553341792533,electronics.clocks,samsung,257.79,562958505,0f039697-fedc-40fa-8830-39c1a024351d
867,867,2019-11-01 00:00:06,view,34800201,2062461754293617058,,cantra,39.9,562503728,f6e2158d-848e-4b92-a0c9-cc81b1250f0d
873,873,2019-11-01 00:00:06,view,31501013,2053013558031024687,,,547.43,566281429,4c48b5ba-2353-40d6-bd6a-46c053e63335
879,879,2019-11-01 00:00:06,view,31501013,2053013558031024687,,,547.43,566281514,474835e9-a090-479d-86b3-c6e3532beed5
885,885,2019-11-01 00:00:06,view,16700794,2053013559901684381,furniture.kitchen.chair,fly,17.25,546273062,0bed87a3-7bce-4222-ba0d-314316dca5f8
891,891,2019-11-01 00:00:06,view,5100285,2053013553375346967,,xiaomi,102.7,537372295,c5a5ccdb-ed0b-4706-b25d-829f00441279
897,897,2019-11-01 00:00:06,view,2702277,2053013563911439225,appliances.kitchen.refrigerators,lg,463.07,539701280,a9e5a322-c765-d52d-b382-07af17908468
903,903,2019-11-01 00:00:06,view,1005135,2053013555631882655,electronics.smartphone,apple,1665.36,562210838,a58d94c8-c0d4-4f24-bf3c-04c4e69ea153
909,909,2019-11-01 00:00:06,view,12711621,2053013553559896355,,yokohama,41.19,519041881,050723d8-52b8-42c8-8569-6ec99f32d15a
915,915,2019-11-01 00:00:06,view,1005174,2053013555631882655,electronics.smartphone,samsung,643.23,524356542,2f44a6ff-59aa-458c-acef-aee764d2ce10
921,921,2019-11-01 00:00:06,view,2201036,2053013560555995845,,canon,308.86,517811633,97dc1638-90ea-450a-8499-a31fd8f2e9b1
927,927,2019-11-01 00:00:06,view,26401046,2053013563651392361,,,129.22,561564372,3dc250b7-9bd1-4c96-a365-0bf42e4cf2ad
933,933,2019-11-01 00:00:06,view,4600007,2053013563944993659,appliances.kitchen.dishwasher,bosch,523.8,526595547,aab33a9a-29c3-4d50-84c1-8a2bc9256104
939,939,2019-11-01 00:00:06,purchase,1801881,2053013554415534427,electronics.video.tv,samsung,488.8,557746614,4d76d6d3-fff5-4880-8327-e9e57b618e0e
945,945,2019-11-01 00:00:06,view,6500695,2053013554155487563,computers.components.motherboard,asus,248.66,512370912,daf0bf99-adf1-4877-8308-ae4557b6f01b
951,951,2019-11-01 00:00:06,view,1005099,2053013555631882655,electronics.smartphone,samsung,139.64,532572658,b1df0fce-6e03-47cc-b777-782b77b1b100
957,957,2019-11-01 00:00:06,view,1005006,2053013555631882655,electronics.smartphone,xiaomi,85.88,513198013,5f5e7618-afc5-41c9-abaf-dde70dd8dd50
963,963,2019-11-01 00:00:06,view,28100123,2053013564918072245,,,105.02,515474976,222c370b-0fac-4287-982b-e340f5eaf3a1
969,969,2019-11-01 00:00:06,view,12712514,2053013553559896355,,,35.96,519041881,050723d8-52b8-42c8-8569-6ec99f32d15a
975,975,2019-11-01 00:00:06,view,26401046,2053013563651392361,,,129.22,561564372,3dc250b7-9bd1-4c96-a365-0bf42e4cf2ad
981,981,2019-11-01 00:00:06,view,1005065,2053013555631882655,electronics.smartphone,xiaomi,220.73,534313202,86171b68-6479-4b53-b129-5be669c12493
987,987,2019-11-01 00:00:06,view,28719253,2053013565228450757,apparel.shoes,rieker,99.1,545220871,fa5820b7-d974-4a8f-9b84-51d9e1aa5dd3
993,993,2019-11-01 00:00:06,view,1001588,2053013555631882655,electronics.smartphone,meizu,127.87,528269305,6dce75d2-e455-4e52-ab65-af16e36f64cb
999,999,2019-11-01 00:00:06,view,12712611,2053013553559896355,,,29.09,519041881,050723d8-52b8-42c8-8569-6ec99f32d15a
1005,1005,2019-11-01 00:00:06,view,1005007,2053013555631882655,electronics.smartphone,xiaomi,94.7,513198013,5f5e7618-afc5-41c9-abaf-dde70dd8dd50
1011,1011,2019-11-01 00:00:07,view,17500129,2053013558752445019,,,83.66,566255262,173d7b72-1db7-4638-8207-be8148bf3c9f
1017,1017,2019-11-01 00:00:07,view,1003772,2053013555631882655,electronics.smartphone,huawei,257.12,566031393,8fbc7d60-6ae5-41c9-985c-cee9c52ab9ae
1023,1023,2019-11-01 00:00:07,view,34800409,2062461754293617058,,carfashion,54.21,564014296,93724f4c-219f-4c5a-9cdf-d24b7140086e
1029,1029,2019-11-01 00:00:07,view,26300086,2053013563584283495,,lucente,241.71,523239524,527bf0b1-b801-4b23-8925-d739f954d9ca
1035,1035,2019-11-01 00:00:07,view,15100382,2053013557024391671,,helvetia,1188.68,566099065,59e2ba05-c33d-4a48-842e-d8f02ce34452
1041,1041,2019-11-01 00:00:07,view,1004250,2053013555631882655,electronics.smartphone,apple,787.5,560865203,60f6a4d4-7351-4966-8dba-5a43435e7bb1
1047,1047,2019-11-01 00:00:07,view,29100052,2053013565941482475,appliances.personal.massager,,59.17,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
1053,1053,2019-11-01 00:00:07,view,18001325,2053013558525952589,,samsung,15.42,566281584,9e371417-92ab-425b-b1d8-5d81dcb1a99c
1059,1059,2019-11-01 00:00:07,view,2400648,2053013563743667055,appliances.kitchen.hood,turbo,51.46,546785232,779aacbc-349e-4016-8959-da2e161dc334
1065,1065,2019-11-01 00:00:07,view,1003523,2053013555631882655,electronics.smartphone,zte,136.43,532572658,b1df0fce-6e03-47cc-b777-782b77b1b100
1071,1071,2019-11-01 00:00:07,view,1004505,2053013555631882655,electronics.smartphone,xiaomi,553.17,561121118,9df1f0b8-7501-432b-b622-cc5fc3398faa
1077,1077,2019-11-01 00:00:07,view,15901906,2053013558190408249,,dauscher,12.05,553605342,167caa67-f625-416d-b6ce-de9df15b016a
1083,1083,2019-11-01 00:00:07,view,2201036,2053013560555995845,,canon,308.86,517811633,97dc1638-90ea-450a-8499-a31fd8f2e9b1
1089,1089,2019-11-01 00:00:07,view,12706558,2053013553559896355,,tunga,34.49,531968973,db237ad5-149f-4019-8533-67b61dca4bf9
1095,1095,2019-11-01 00:00:07,view,1002542,2053013555631882655,electronics.smartphone,apple,486.8,549256216,dcbdc6e4-cd49-4ee8-95c5-e85f3c618fa1
1101,1101,2019-11-01 00:00:07,view,26024233,2053013562778977083,,,6.46,527357679,3a68d25b-3de9-4ac2-b663-5671101f6e67
1107,1107,2019-11-01 00:00:07,purchase,30000218,2127425436764865054,construction.tools.welding,magnetta,254.78,515240495,0253151d-5c84-4809-ba02-38ac405494e1
1113,1113,2019-11-01 00:00:07,view,1004870,2053013555631882655,electronics.smartphone,samsung,275.25,513150327,11f88a8f-adbc-4cec-b1b4-2737c8673906
1119,1119,2019-11-01 00:00:07,view,1005124,2053013555631882655,electronics.smartphone,apple,1583.48,562210838,a58d94c8-c0d4-4f24-bf3c-04c4e69ea153
1125,1125,2019-11-01 00:00:07,view,17200570,2053013559792632471,furniture.living_room.sofa,,437.33,543906197,bd845cb2-061c-4ed8-9b79-56af4024a785
1131,1131,2019-11-01 00:00:07,view,1005118,2053013555631882655,electronics.smartphone,apple,976.82,540350609,c7f362e3-d08e-4eaa-8a34-a07b1966b128
1137,1137,2019-11-01 00:00:07,view,15700176,2053013559733912211,,bts,231.64,542317384,db6469ca-51fa-45b8-a3cd-d1320005d955
1143,1143,2019-11-01 00:00:07,view,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,560040401,b9670f56-94b3-4e99-9901-b420ac7c2cb2
1149,1149,2019-11-01 00:00:07,view,26024737,2053013562778977083,,,9.91,527357679,3a68d25b-3de9-4ac2-b663-5671101f6e67
1155,1155,2019-11-01 00:00:07,view,34800201,2062461754293617058,,cantra,39.9,562503728,f6e2158d-848e-4b92-a0c9-cc81b1250f0d
1161,1161,2019-11-01 00:00:07,view,35200208,2090228413380952337,apparel.underwear,milavitsa,18.56,515005556,b8ebac17-5739-474e-b3aa-4d36a46f9611
1167,1167,2019-11-01 00:00:08,view,21408165,2053013561579406073,electronics.clocks,,2574.07,513118352,4c14bf2a-2820-4504-929d-046356a5a204
1173,1173,2019-11-01 00:00:08,view,1004794,2053013555631882655,electronics.smartphone,xiaomi,218.54,564280011,78fcfe93-d480-4b54-abf7-66aa8b152756
1179,1179,2019-11-01 00:00:08,view,1307408,2053013558920217191,computers.notebook,acer,308.86,546377499,eb1655e4-1d7b-4699-9de2-8accd3291247
1185,1185,2019-11-01 00:00:08,view,1004166,2053013555631882655,electronics.smartphone,xiaomi,153.49,512946784,c3848fac-a6a0-4fb3-a193-f17f9738324a
1191,1191,2019-11-01 00:00:08,view,11200321,2053013562946749253,appliances.personal.scales,scarlett,23.75,551646978,5056b9da-4343-4ee3-afbe-81e46131cc9c
1197,1197,2019-11-01 00:00:08,view,16700154,2053013559901684381,furniture.kitchen.chair,,535.38,518784715,adf57aa6-b068-4c58-89f8-6e589219d135
1203,1203,2019-11-01 00:00:08,view,17500616,2053013558752445019,,,14.61,566255262,173d7b72-1db7-4638-8207-be8148bf3c9f
1209,1209,2019-11-01 00:00:08,view,12707153,2053013553559896355,,,32.69,566281525,95c67a49-df73-4999-808e-14648aef4946
1215,1215,2019-11-01 00:00:08,view,12700050,2053013553559896355,,matador,85.72,540107224,b5c3a1d0-88d1-4c12-865b-1aa9c1b8cccd
1221,1221,2019-11-01 00:00:08,view,1801881,2053013554415534427,electronics.video.tv,samsung,488.8,557746614,4d76d6d3-fff5-4880-8327-e9e57b618e0e
1227,1227,2019-11-01 00:00:08,view,12719242,2053013553559896355,,yokohama,140.29,546749946,d9e90979-4509-405f-a78a-368ae6f79f52
1233,1233,2019-11-01 00:00:08,view,16000004,2053013558223962683,,rondell,43.73,566281691,82174355-eaa0-4e9b-858b-d348540fc631
