,Unnamed: 0,event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
728,728,2019-11-01 00:00:05,view,12709707,2053013553559896355,,cordiant,32.69,513457560,78e8ec42-574a-43b2-9e4d-6aa213f9ffe0
734,734,2019-11-01 00:00:05,view,40200415,2053013557930361385,,tarkett,5.79,518470749,7c71ff77-ab4a-4b02-a62e-6625b5e5e2e1
740,740,2019-11-01 00:00:05,view,15100265,2053013557024391671,,,1029.63,518001730,2a0ecdca-256f-4917-bfae-c7cbcea513a3
746,746,2019-11-01 00:00:05,view,12720782,2053013553559896355,,yokohama,153.16,512436886,a2efe093-0f87-417c-8f4e-162522f6e37a
752,752,2019-11-01 00:00:05,view,16700057,2053013559901684381,furniture.kitchen.chair,domini,97.81,546273062,0bed87a3-7bce-4222-ba0d-314316dca5f8
758,758,2019-11-01 00:00:05,view,6800273,2053013554222596431,computers.components.hdd,,51.22,519430598,921b66e2-a85d-4a15-9d09-49acc9d2727d
764,764,2019-11-01 00:00:05,view,12720512,2053013553559896355,,goodride,42.92,550193582,6b4de9ac-76e5-e412-eb8e-b42dea7cfb24
770,770,2019-11-01 00:00:05,view,13200941,2053013557192163841,furniture.bedroom.bed,sv,257.15,560134869,a48a30b6-61b5-4816-8fe6-d9e69b65aed4
776,776,2019-11-01 00:00:05,view,12706811,2053013553559896355,,nokian,176.07,523196312,a712475b-40b9-4aa2-8810-02fb5687ca76
782,782,2019-11-01 00:00:05,view,1800931,2053013554415534427,electronics.video.tv,sony,384.74,556727865,8a62e764-2e34-4122-9842-349faabbe5d8
788,788,2019-11-01 00:00:05,view,55000008,2146551843914777018,apparel.costume,nike,111.95,516426931,b36a7084-888d-4e37-bad4-cec9cfb1fbce
794,794,2019-11-01 00:00:05,view,6700484,2053013554247762257,computers.components.videocards,palit,141.32,545157048,c7e2474c-5059-4dc4-babf-d76753440df9
800,800,2019-11-01 00:00:05,view,1004669,2053013555631882655,electronics.smartphone,xiaomi,74.39,513198013,5f5e7618-afc5-41c9-abaf-dde70dd8dd50
806,806,2019-11-01 00:00:05,view,1003910,2053013555631882655,electronics.smartphone,nokia,118.1,528269305,6dce75d2-e455-4e52-ab65-af16e36f64cb
812,812,2019-11-01 00:00:05,view,12701399,2053013553559896355,,yokohama,83.66,545187622,45593ce9-5f4a-4088-a71d-5cc28b10e075
818,818,2019-11-01 00:00:05,view,1306423,2053013558920217191,computers.notebook,hp,849.19,555942729,f4902ce5-d348-4768-8160-69af8e695852
824,824,2019-11-01 00:00:05,view,4201337,2053013552351936731,appliances.environment.air_conditioner,tcl,161.39,551646978,4b2bd2c7-2dba-4853-a7bc-a6a35cca1d6c
830,830,2019-11-01 00:00:05,view,8801024,2053013555573162395,electronics.telephone,jinga,17.15,519902359,fc530bab-b1c5-4c7f-9bbe-3dfbaecaa701
836,836,2019-11-01 00:00:05,view,1005141,2053013555631882655,electronics.smartphone,apple,1629.04,562210838,a58d94c8-c0d4-4f24-bf3c-04c4e69ea153
842,842,2019-11-01 00:00:05,view,1004767,2053013555631882655,electronics.smartphone,samsung,242.63,566279874,c14d7536-61b6-481c-9a6c-9ff2c21795ce
848,848,2019-11-01 00:00:05,view,1801631,2053013554415534427,electronics.video.tv,artel,334.11,514035946,15895da2-d040-4b2c-b9a6-d1820239dbc5
854,854,2019-11-01 00:00:05,view,14300068,2053013557603205653,electronics.audio.music_tools.piano,yamaha,236.27,513667471,17c4e7b2-7775-4b3a-97b9-ad25d7ba4b95
860,860,2019-11-01 00:00:06,view,26401669,2053013563651392361,,lucente,109.66,541854711,c41c44d5-ef9b-41b9-9cd6-8d96dda6e927
866,866,2019-11-01 00:00:06,view,1005144,2053013555631882655,electronics.smartphone,apple,1661.09,562210838,a58d94c8-c0d4-4f24-bf3c-04c4e69ea153
872,872,2019-11-01 00:00:06,view,6701043,2053013554247762257,computers.components.videocards,powercolor,187.65,554428024,327317f9-d39f-4a24-b123-5fa9d17c310c
878,878,2019-11-01 00:00:06,view,3100640,2053013555262783879,appliances.kitchen.blender,redmond,51.22,522761204,4163602f-5496-4ffe-b296-0997af8dba80
884,884,2019-11-01 00:00:06,view,38800017,2079713982830084515,,,180.18,512416379,4dfe2c67-e537-4dc2-ae69-0b65263db091
890,890,2019-11-01 00:00:06,view,28716220,2053013565253616583,apparel.shoes.moccasins,respect,64.61,545220871,fa5820b7-d974-4a8f-9b84-51d9e1aa5dd3
896,896,2019-11-01 00:00:06,view,26024233,2053013562778977083,,,6.46,527357679,3a68d25b-3de9-4ac2-b663-5671101f6e67
902,902,2019-11-01 00:00:06,view,4804409,2053013554658804075,electronics.audio.headphone,elari,61.65,539460154,ec6687ca-f667-4688-8d3e-c9274499839d
908,908,2019-11-01 00:00:06,view,13105144,2053013553526341921,,skad,180.18,514432944,f975c2db-40bc-4cf2-be49-40af344abb7f
914,914,2019-11-01 00:00:06,view,12705363,2053013553559896355,,maxxis,132.82,546749946,f13c95c2-b333-4e4b-a2d2-367b34ac10f7
920,920,2019-11-01 00:00:06,view,59000007,2160098698049093979,,bosch,47.88,548804259,d8a4a956-1d7a-4ae8-95f1-605402901cef
926,926,2019-11-01 00:00:06,view,7200338,2053013553165631753,,lego,74.65,566281546,5e0ce0ca-f255-4446-ae7b-9647e819d778
932,932,2019-11-01 00:00:06,view,28718096,2053013565069067197,apparel.shoes.keds,respect,44.79,541781462,a4f2f6a4-2e0c-7195-0240-659fbb5a6534
938,938,2019-11-01 00:00:06,view,35108915,2070005009382114061,apparel.underwear,milavitsa,33.35,515005556,b8ebac17-5739-474e-b3aa-4d36a46f9611
944,944,2019-11-01 00:00:06,view,5800860,2053013553945772349,electronics.audio.subwoofer,phantom,15.44,521324982,627c9b29-49fa-4676-8c1d-15ace3e75ed2
950,950,2019-11-01 00:00:06,view,20900070,2053013561453576945,,xiaomi,81.86,520210660,47b2fb6f-5a72-4a67-947b-d5234dacb2bb
956,956,2019-11-01 00:00:06,cart,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,513645631,61ceaf50-820a-4858-9a68-bab804d47a22
962,962,2019-11-01 00:00:06,view,12715385,2053013553559896355,,comforser,126.13,546749946,c5e9c8e9-9e49-4fd0-b3d1-d204690c17ae
968,968,2019-11-01 00:00:06,view,5700756,2053013553970938175,auto.accessories.player,pioneer,64.35,566280422,7a12f413-6f85-4378-b636-be4357d6eb60
974,974,2019-11-01 00:00:06,view,43900016,2127425440925614628,,bosch,596.3,513599130,5ddaa58f-9504-4061-ac8c-37d0eba53a01
980,980,2019-11-01 00:00:06,view,7200338,2053013553165631753,,lego,74.65,566281546,5e0ce0ca-f255-4446-ae7b-9647e819d778
986,986,2019-11-01 00:00:06,view,14700583,2053013557133443581,furniture.living_room.cabinet,,236.53,553810426,fbfa1599-912b-4d6a-8749-49a2ab78cdd7
992,992,2019-11-01 00:00:06,view,26401582,2053013563651392361,,,303.74,561564372,3dc250b7-9bd1-4c96-a365-0bf42e4cf2ad
998,998,2019-11-01 00:00:06,view,14300019,2053013557603205653,electronics.audio.music_tools.piano,cortland,132.1,513667471,17c4e7b2-7775-4b3a-97b9-ad25d7ba4b95
1004,1004,2019-11-01 00:00:06,view,1004870,2053013555631882655,electronics.smartphone,samsung,275.25,566281613,ff66ce05-f130-406a-b8ef-fa2760c43741
1010,1010,2019-11-01 00:00:07,view,13200019,2053013557192163841,furniture.bedroom.bed,sv,386.37,563981983,5f1d95d7-0386-48bb-a51c-fdde65765cc6
1016,1016,2019-11-01 00:00:07,view,7200338,2053013553165631753,,lego,74.65,566281546,5e0ce0ca-f255-4446-ae7b-9647e819d778
1022,1022,2019-11-01 00:00:07,view,17500129,2053013558752445019,,,83.66,566255262,173d7b72-1db7-4638-8207-be8148bf3c9f
1028,1028,2019-11-01 00:00:07,view,1305977,2053013558920217191,computers.notebook,apple,2496.59,514171705,b937acaa-d00f-456f-a4cf-1b761b31d867
1034,1034,2019-11-01 00:00:07,view,1005115,2053013555631882655,electronics.smartphone,apple,949.47,516316320,09f7c792-fb5a-44aa-b0d4-624f503cf803
1040,1040,2019-11-01 00:00:07,view,13200785,2053013557192163841,furniture.bedroom.bed,,640.17,565083463,89bad494-b844-4847-9cdc-ef03ad1afb10
1046,1046,2019-11-01 00:00:07,view,1307136,2053013558920217191,computers.notebook,acer,511.98,547444654,33659c7e-8927-4b59-8677-e1da1d892db5
1052,1052,2019-11-01 00:00:07,view,13200013,2053013557192163841,furniture.bedroom.bed,sv,141.32,513680153,c192b8c7-8a34-463a-959b-14b2a38a589b
1058,1058,2019-11-01 00:00:07,view,31500157,2053013558031024687,,luminarc,51.46,556199571,c159051e-f03d-4ac7-9aa3-eb17d8db0188
1064,1064,2019-11-01 00:00:07,view,18100009,2053013557955527211,,tarkett,24.63,551078379,57dc2a56-6557-40c0-93b5-b4c7071d3866
1070,1070,2019-11-01 00:00:07,view,1004767,2053013555631882655,electronics.smartphone,samsung,242.63,515339751,2a010441-e0a2-4308-b718-ebc5d33e913a
1076,1076,2019-11-01 00:00:07,view,1003306,2053013555631882655,electronics.smartphone,apple,577.89,512458378,7f344445-80ce-4b09-89b2-c6d701686a1b
1082,1082,2019-11-01 00:00:07,view,1004505,2053013555631882655,electronics.smartphone,xiaomi,553.17,561121118,9df1f0b8-7501-432b-b622-cc5fc3398faa
1088,1088,2019-11-01 00:00:07,view,1005105,2053013555631882655,electronics.smartphone,apple,1348.61,540350609,c7f362e3-d08e-4eaa-8a34-a07b1966b128
1094,1094,2019-11-01 00:00:07,view,38800008,2079713982830084515,,,411.83,512416379,4dfe2c67-e537-4dc2-ae69-0b65263db091
1100,1100,2019-11-01 00:00:07,view,15700013,2053013559733912211,,,405.13,513565573,6b3c2062-9ee1-4b0b-b906-fe5efbb940d3
1106,1106,2019-11-01 00:00:07,view,1004322,2053013555631882655,electronics.smartphone,huawei,334.37,542734877,34b4d43c-4080-4a2d-b9fe-ae609cafcb98
1112,1112,2019-11-01 00:00:07,view,10700101,2053013561277416167,,,72.05,551977964,2058fb5d-047d-46a9-913f-b3b62f3b697c
1118,1118,2019-11-01 00:00:07,view,1004870,2053013555631882655,electronics.smartphone,samsung,275.25,518621750,6d7138cd-b28a-4f0b-9238-ec30453316d7
1124,1124,2019-11-01 00:00:07,view,10701048,2053013561277416167,,,61.75,559694887,9dbda68e-ca04-4adb-a7cc-f84f122d0917
1130,1130,2019-11-01 00:00:07,view,15600023,2053013559767466645,,,353.93,565618097,bdf752b2-03dc-4428-8f29-22b23f4f3cc8
1136,1136,2019-11-01 00:00:07,view,31501163,2053013558031024687,,luminarc,128.45,556199571,c159051e-f03d-4ac7-9aa3-eb17d8db0188
1142,1142,2019-11-01 00:00:07,view,29100052,2053013565941482475,appliances.personal.massager,,59.17,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
1148,1148,2019-11-01 00:00:07,view,28718075,2053013565228450757,apparel.shoes,respect,66.41,545220871,fa5820b7-d974-4a8f-9b84-51d9e1aa5dd3
1154,1154,2019-11-01 00:00:07,view,26400760,2053013563651392361,,,350.85,561564372,3dc250b7-9bd1-4c96-a365-0bf42e4cf2ad
1160,1160,2019-11-01 00:00:07,view,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,513645631,61ceaf50-820a-4858-9a68-bab804d47a22
1166,1166,2019-11-01 00:00:07,view,1004768,2053013555631882655,electronics.smartphone,samsung,242.72,559199036,a24bd828-b0a0-4d2b-be0d-9a00fc41b938
1172,1172,2019-11-01 00:00:08,view,1307310,2053013558920217191,computers.notebook,acer,283.09,519041881,050723d8-52b8-42c8-8569-6ec99f32d15a
1178,1178,2019-11-01 00:00:08,view,1002101,2053013555631882655,electronics.smartphone,samsung,370.64,540508491,33a0d8f4-c388-4ce7-85f4-7b1f11563d6a
1184,1184,2019-11-01 00:00:08,view,1004140,2053013555631882655,electronics.smartphone,xiaomi,117.87,514173771,e2e0c325-e3c0-4f77-83b7-a11d600f5dd3
1190,1190,2019-11-01 00:00:08,view,15700041,2053013559733912211,,,252.0,542317384,db6469ca-51fa-45b8-a3cd-d1320005d955
1196,1196,2019-11-01 00:00:08,view,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,566281751,b062f33b-ce1c-41f1-948b-d1704acea970
1202,1202,2019-11-01 00:00:08,view,1004785,2053013555631882655,electronics.smartphone,huawei,266.0,550161284,4ac5c6d9-90d8-4896-8cf3-713bdec5be41
1208,1208,2019-11-01 00:00:08,view,1005066,2053013555631882655,electronics.smartphone,xiaomi,220.78,513198013,5f5e7618-afc5-41c9-abaf-dde70dd8dd50
1214,1214,2019-11-01 00:00:08,view,12703017,2053013553559896355,,cordiant,43.5,548008829,10dd7721-aeb5-4813-b5b8-36376efc1edb
1220,1220,2019-11-01 00:00:08,view,1004250,2053013555631882655,electronics.smartphone,apple,787.5,560865203,60f6a4d4-7351-4966-8dba-5a43435e7bb1
1226,1226,2019-11-01 00:00:08,view,14300017,2053013557603205653,electronics.audio.music_tools.piano,cortland,84.94,538417163,3dae61c1-d018-44fd-b95a-b6b7659f11e3
