,Unnamed: 0,event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
256,256,2019-11-01 00:00:01,view,49800000,2126679654801604876,accessories.bag,,24.94,566138387,e7a64349-4875-430d-9058-e87df7207b94
262,262,2019-11-01 00:00:01,view,4804671,2053013554658804075,electronics.audio.headphone,steelseries,66.67,566280399,63dd0460-2ee7-4df3-a0b0-17d78f3029a2
268,268,2019-11-01 00:00:01,view,15800070,2053013560144954031,,huter,67.22,540634732,27999416-d083-44c4-aedd-fa36be5080ea
274,274,2019-11-01 00:00:01,view,4600355,2053013563944993659,appliances.kitchen.dishwasher,gorenje,498.64,526595547,aab33a9a-29c3-4d50-84c1-8a2bc9256104
280,280,2019-11-01 00:00:01,view,16700794,2053013559901684381,furniture.kitchen.chair,fly,17.25,546273062,0bed87a3-7bce-4222-ba0d-314316dca5f8
286,286,2019-11-01 00:00:02,view,15800006,2053013560144954031,,karcher,120.83,563404275,88ce9bce-b321-415d-af1c-2aa8ba294e9c
292,292,2019-11-01 00:00:02,view,1800729,2053013554415534427,electronics.video.tv,samsung,289.33,515782589,f2081cf0-0ee3-4bf1-9b40-e5e580f9ace3
298,298,2019-11-01 00:00:02,view,2702277,2053013563911439225,appliances.kitchen.refrigerators,lg,463.07,513172380,071a6b99-8a1e-48cf-8816-b6ff3f2c38cd
304,304,2019-11-01 00:00:02,view,34800602,2062461754293617058,,carfashion,66.67,529707266,3c119344-1965-48e9-8fe0-90edf88c2eb1
310,310,2019-11-01 00:00:02,view,1004785,2053013555631882655,electronics.smartphone,huawei,266.0,514171705,168955ad-db0f-4f0f-b71b-5dd8cfc9e113
316,316,2019-11-01 00:00:02,view,40900036,2127425434894205468,construction.tools.painting,matrix,17.48,513998949,a7b196d9-afe5-4dc8-9648-d578fef55abf
322,322,2019-11-01 00:00:02,view,6600508,2053013554189041997,computers.components.memory,,88.28,543124499,58d5c559-5358-48bb-9f25-9a0d43297f9b
328,328,2019-11-01 00:00:02,view,13100734,2053013553526341921,,skad,176.23,553384439,ef01163b-d49a-43de-b3ba-c3adadacec59
334,334,2019-11-01 00:00:02,view,9200640,2053013552913973497,computers.peripherals.keyboard,defender,16.41,553074032,7f622e70-68f0-4995-ae4c-edf9ae7078bb
340,340,2019-11-01 00:00:02,view,1303355,2053013558920217191,computers.notebook,hp,432.42,520772685,816a59f3-f5ae-4ccd-9b23-82aa8c23d33c
346,346,2019-11-01 00:00:02,view,2702277,2053013563911439225,appliances.kitchen.refrigerators,lg,463.07,513172380,071a6b99-8a1e-48cf-8816-b6ff3f2c38cd
352,352,2019-11-01 00:00:02,view,1003499,2053013555631882655,electronics.smartphone,oneplus,461.61,520088904,4d3b30da-a5e4-49df-b1a8-ba5943f1dd33
358,358,2019-11-01 00:00:02,view,3901090,2053013552326770905,appliances.environment.water_heater,oasis,25.48,513200477,742aba02-727b-4d15-9222-6484ac846173
364,364,2019-11-01 00:00:02,view,5800116,2053013553945772349,electronics.audio.subwoofer,hertz,90.98,566279704,efd58a11-6fbf-4aa2-86c1-aad172f32fac
370,370,2019-11-01 00:00:02,view,42200108,2095518917320508073,,,7.21,515474976,222c370b-0fac-4287-982b-e340f5eaf3a1
376,376,2019-11-01 00:00:02,view,58900001,2159649186167915110,,total,15.06,548804259,d8a4a956-1d7a-4ae8-95f1-605402901cef
382,382,2019-11-01 00:00:02,view,1004042,2053013555631882655,electronics.smartphone,xiaomi,138.74,566265908,52c2c76c-b79e-4794-86ff-badc76d35f5a
388,388,2019-11-01 00:00:02,view,6700985,2053013554247762257,computers.components.videocards,palit,334.31,545157048,c7e2474c-5059-4dc4-babf-d76753440df9
394,394,2019-11-01 00:00:02,view,10201206,2053013553224352013,kids.dolls,llorens,38.59,566281155,5b404885-d46a-4be6-82fc-c8f122e7e03f
400,400,2019-11-01 00:00:02,view,29100071,2053013565941482475,appliances.personal.massager,bradex,12.36,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
406,406,2019-11-01 00:00:02,view,2702050,2053013563911439225,appliances.kitchen.refrigerators,lg,488.81,513172380,071a6b99-8a1e-48cf-8816-b6ff3f2c38cd
412,412,2019-11-01 00:00:02,view,1004258,2053013555631882655,electronics.smartphone,apple,732.07,532647354,d2d3d2c6-631d-489e-9fb5-06f340b85be0
418,418,2019-11-01 00:00:02,view,1802061,2053013554415534427,electronics.video.tv,lg,432.47,514035946,15895da2-d040-4b2c-b9a6-d1820239dbc5
424,424,2019-11-01 00:00:02,view,9200640,2053013552913973497,computers.peripherals.keyboard,defender,16.41,553074032,7f622e70-68f0-4995-ae4c-edf9ae7078bb
430,430,2019-11-01 00:00:02,view,1004795,2053013555631882655,electronics.smartphone,xiaomi,218.54,513198013,5f5e7618-afc5-41c9-abaf-dde70dd8dd50
436,436,2019-11-01 00:00:02,view,21411795,2053013561579406073,electronics.clocks,tissot,1353.45,513118352,4c14bf2a-2820-4504-929d-046356a5a204
442,442,2019-11-01 00:00:02,view,1307183,2053013558920217191,computers.notebook,lenovo,450.44,520772685,816a59f3-f5ae-4ccd-9b23-82aa8c23d33c
448,448,2019-11-01 00:00:03,view,28719214,2053013565228450757,apparel.shoes,,115.06,518621750,6d7138cd-b28a-4f0b-9238-ec30453316d7
454,454,2019-11-01 00:00:03,view,17100051,2053013558349791811,,,66.15,566255262,173d7b72-1db7-4638-8207-be8148bf3c9f
460,460,2019-11-01 00:00:03,view,7004509,2053013560346280633,kids.carriage,belecoo,100.88,517100968,f18bdf17-fef4-4b39-a569-fe942ee969f3
466,466,2019-11-01 00:00:03,view,1005193,2053013555631882655,electronics.smartphone,meizu,241.71,541781462,a4f2f6a4-2e0c-7195-0240-659fbb5a6534
472,472,2019-11-01 00:00:03,view,15200530,2053013553484398879,,westa,61.78,566126059,0367a56b-56ea-4b64-8f45-0a3b65177734
478,478,2019-11-01 00:00:03,view,28715777,2053013565228450757,apparel.shoes,nexpero,75.42,518621750,6d7138cd-b28a-4f0b-9238-ec30453316d7
484,484,2019-11-01 00:00:03,view,13600068,2053013557477376525,furniture.bathroom.bath,cersanit,111.46,518656487,a4fa3765-f630-436d-804d-cf768cee37de
490,490,2019-11-01 00:00:03,view,1004258,2053013555631882655,electronics.smartphone,apple,732.07,532647354,d2d3d2c6-631d-489e-9fb5-06f340b85be0
496,496,2019-11-01 00:00:03,view,17100047,2053013558349791811,,,39.9,566255262,173d7b72-1db7-4638-8207-be8148bf3c9f
502,502,2019-11-01 00:00:03,cart,1801881,2053013554415534427,electronics.video.tv,samsung,488.8,557746614,4d76d6d3-fff5-4880-8327-e9e57b618e0e
508,508,2019-11-01 00:00:03,view,17301129,2053013553853497655,,,87.0,561587266,755422e7-9040-477b-9bd2-6a6e8fd97387
514,514,2019-11-01 00:00:03,view,26401594,2053013563651392361,,,242.99,561564372,3dc250b7-9bd1-4c96-a365-0bf42e4cf2ad
520,520,2019-11-01 00:00:03,view,17501048,2053013558752445019,,eveline,7.59,515849878,31e80b9c-e5b3-437b-9112-c2a110e5c38a
526,526,2019-11-01 00:00:03,view,28720765,2053013565228450757,apparel.shoes,fly,89.58,518621750,6d7138cd-b28a-4f0b-9238-ec30453316d7
532,532,2019-11-01 00:00:03,view,1003712,2053013555631882655,electronics.smartphone,samsung,720.22,521543283,c551227f-2b82-462d-97fd-55eb063d8584
538,538,2019-11-01 00:00:03,view,13500073,2053013557099889147,furniture.bedroom.bed,,46.59,518780843,aa806835-b14c-45af-9538-cd4d1849be3e
544,544,2019-11-01 00:00:03,view,12500527,2053013556277805513,,crown,46.33,532704496,cf2c87cc-a4ea-4c98-add1-f916c68e86ca
550,550,2019-11-01 00:00:03,view,13101653,2053013553526341921,,skad,240.42,531968973,db237ad5-149f-4019-8533-67b61dca4bf9
556,556,2019-11-01 00:00:03,view,6700484,2053013554247762257,computers.components.videocards,palit,141.32,545157048,c7e2474c-5059-4dc4-babf-d76753440df9
562,562,2019-11-01 00:00:03,view,1005272,2053013555631882655,electronics.smartphone,nokia,107.57,528269305,6dce75d2-e455-4e52-ab65-af16e36f64cb
568,568,2019-11-01 00:00:03,view,1004794,2053013555631882655,electronics.smartphone,xiaomi,218.54,564280011,78fcfe93-d480-4b54-abf7-66aa8b152756
574,574,2019-11-01 00:00:03,view,26006199,2053013562778977083,,,15.1,527357679,3a68d25b-3de9-4ac2-b663-5671101f6e67
580,580,2019-11-01 00:00:03,view,10300835,2053013553115300101,,silverlit,7.18,536344811,ab31b55c-5ac6-4fef-a9c5-8a5cff142b80
586,586,2019-11-01 00:00:03,view,1306185,2053013558920217191,computers.notebook,acer,360.34,548875301,726a6477-7e61-40fd-9391-d1797dcc01be
592,592,2019-11-01 00:00:04,view,12712611,2053013553559896355,,,29.09,519041881,050723d8-52b8-42c8-8569-6ec99f32d15a
598,598,2019-11-01 00:00:04,view,26403194,2053013563651392361,,lucente,342.61,533351761,6229f7bc-7440-44dc-8768-d924071fb879
604,604,2019-11-01 00:00:04,view,1307539,2053013558920217191,computers.notebook,asus,476.18,520772685,816a59f3-f5ae-4ccd-9b23-82aa8c23d33c
610,610,2019-11-01 00:00:04,view,1801766,2053013554415534427,electronics.video.tv,artel,146.85,543653226,ab310b47-1eb2-45f8-8e5b-21ab2010925a
616,616,2019-11-01 00:00:04,view,1005116,2053013555631882655,electronics.smartphone,apple,1013.86,544896141,80a43be5-1e98-44ec-b60e-5c107c51c839
622,622,2019-11-01 00:00:04,view,28719185,2116907519078040377,apparel.shoes,,115.06,518621750,6d7138cd-b28a-4f0b-9238-ec30453316d7
628,628,2019-11-01 00:00:04,view,19200005,2053013556202308035,construction.tools.saw,huter,87.52,517081324,bd1d99b3-0c06-4e1c-a6fe-8c797ff574dc
634,634,2019-11-01 00:00:04,view,1005115,2053013555631882655,electronics.smartphone,apple,949.47,516316320,09f7c792-fb5a-44aa-b0d4-624f503cf803
640,640,2019-11-01 00:00:04,view,4100226,2053013561218695907,,sony,691.99,551977964,2058fb5d-047d-46a9-913f-b3b62f3b697c
646,646,2019-11-01 00:00:04,view,26013714,2053013562837697343,,,24.15,552849950,c289b572-9ad2-4806-bd60-420a77008720
652,652,2019-11-01 00:00:04,view,15700033,2053013559733912211,,,197.95,542317384,db6469ca-51fa-45b8-a3cd-d1320005d955
658,658,2019-11-01 00:00:04,view,3600661,2053013563810775923,appliances.kitchen.washer,samsung,306.05,565083463,7cd1796c-49c8-bd17-db04-240bb8ca5b21
664,664,2019-11-01 00:00:04,view,1004249,2053013555631882655,electronics.smartphone,apple,722.4,565731881,5d8cb7aa-ca44-4705-809d-53c97b497e16
670,670,2019-11-01 00:00:04,view,1004562,2053013555631882655,electronics.smartphone,meizu,113.26,528269305,6dce75d2-e455-4e52-ab65-af16e36f64cb
676,676,2019-11-01 00:00:04,view,28401200,2053013566209917945,accessories.bag,karya,74.65,566281339,c9cc0601-949d-4fb4-9719-bbe44ebbb6ed
682,682,2019-11-01 00:00:04,view,13100018,2053013553526341921,,skad,192.03,553384439,ef01163b-d49a-43de-b3ba-c3adadacec59
688,688,2019-11-01 00:00:04,view,28600033,2053013558282682943,,,198.18,515764001,57d79510-85e9-4dcd-b0c6-96d9befb3cd9
694,694,2019-11-01 00:00:04,view,2201094,2053013560555995845,,nikon,403.87,517811633,97dc1638-90ea-450a-8499-a31fd8f2e9b1
700,700,2019-11-01 00:00:04,view,13201002,2053013557192163841,furniture.bedroom.bed,stendmebel,176.04,561747305,a31f965d-833f-4d98-890b-db5c883dd3b6
706,706,2019-11-01 00:00:04,view,1004542,2053013555631882655,electronics.smartphone,tp-link,102.7,516826105,55d5be8e-8a4f-4691-b192-93c9193e3b1d
712,712,2019-11-01 00:00:04,view,1004788,2053013555631882655,electronics.smartphone,xiaomi,138.71,515998531,6f4136a7-a02e-40cb-a432-9c1663e56c34
718,718,2019-11-01 00:00:04,view,17000107,2053013558391734853,computers.desktop,sv,195.35,548719875,68bc6a85-ba5a-4688-a95f-bc506bcd1d40
724,724,2019-11-01 00:00:04,view,12720175,2053013553559896355,,tunga,26.26,531968973,db237ad5-149f-4019-8533-67b61dca4bf9
730,730,2019-11-01 00:00:05,view,2701657,2053013563911439225,appliances.kitchen.refrigerators,beko,238.3,541611716,58eb4604-c682-45b2-ba28-ec52e8cf9731
736,736,2019-11-01 00:00:05,view,28704581,2053013565127787455,apparel.shoes,etor,100.39,545220871,fa5820b7-d974-4a8f-9b84-51d9e1aa5dd3
742,742,2019-11-01 00:00:05,view,12201979,2116907525176557699,sport.bicycle,cube,874.93,518641035,03e4c7be-ce13-4797-a3b4-6ab89a34cd9e
748,748,2019-11-01 00:00:05,view,42300010,2095518921321874323,furniture.living_room.cabinet,,284.95,518661417,f0cef6d5-325d-49c8-a64d-a744bac08736
754,754,2019-11-01 00:00:05,view,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,562958505,0f039697-fedc-40fa-8830-39c1a024351d
760,760,2019-11-01 00:00:05,view,21401211,2053013561579406073,electronics.clocks,casio,77.63,566281222,0f8414c9-6d1b-47a6-b2d3-ea56ba95f99f
766,766,2019-11-01 00:00:05,view,21404472,2053013561579406073,electronics.clocks,orient,66.67,532849073,7c366197-61a7-455e-8b7d-72b0f51b30de
772,772,2019-11-01 00:00:05,view,17000107,2053013558391734853,computers.desktop,sv,195.35,548719875,68bc6a85-ba5a-4688-a95f-bc506bcd1d40
778,778,2019-11-01 00:00:05,view,31501013,2053013558031024687,,,547.43,566281429,4c48b5ba-2353-40d6-bd6a-46c053e63335
784,784,2019-11-01 00:00:05,view,8801024,2053013555573162395,electronics.telephone,jinga,17.15,519902359,fc530bab-b1c5-4c7f-9bbe-3dfbaecaa701
790,790,2019-11-01 00:00:05,view,12703106,2053013553559896355,,maxxis,102.58,526188048,848ba5fa-7758-40f8-9b2a-b064a7be9e0b
796,796,2019-11-01 00:00:05,view,1306650,2053013558920217191,computers.notebook,acer,437.57,513680153,031b1162-d808-4560-a4bb-5b746ed44a4d
802,802,2019-11-01 00:00:05,view,51800146,2135658542386905834,,fila,159.33,553334193,785adf39-23b3-42f7-b96d-9710da3766fa
808,808,2019-11-01 00:00:05,view,28715951,2053013565127787455,apparel.shoes,etor,108.11,545220871,fa5820b7-d974-4a8f-9b84-51d9e1aa5dd3
814,814,2019-11-01 00:00:05,view,2701658,2053013563911439225,appliances.kitchen.refrigerators,indesit,272.8,539701280,a9e5a322-c765-d52d-b382-07af17908468
820,820,2019-11-01 00:00:05,view,1002542,2053013555631882655,electronics.smartphone,apple,486.8,549256216,dcbdc6e4-cd49-4ee8-95c5-e85f3c618fa1
826,826,2019-11-01 00:00:05,view,30000132,2127425436764865054,construction.tools.welding,,372.7,525377149,fee9aa92-01f6-461c-b5fa-579f4152d3a4
832,832,2019-11-01 00:00:05,view,12719404,2053013553559896355,,mirage,41.96,550193582,6b4de9ac-76e5-e412-eb8e-b42dea7cfb24
838,838,2019-11-01 00:00:05,view,15900065,2053013558190408249,,rondell,30.86,518574284,5e6ef132-4d7c-4730-8c7f-85aa4082588f
844,844,2019-11-01 00:00:05,view,17100132,2053013558349791811,,,898.32,518784715,adf57aa6-b068-4c58-89f8-6e589219d135
850,850,2019-11-01 00:00:05,view,26400604,2053013563651392361,,,276.97,561564372,3dc250b7-9bd1-4c96-a365-0bf42e4cf2ad
856,856,2019-11-01 00:00:05,view,5701128,2053013553970938175,auto.accessories.player,,51.48,562855874,de0e9dfa-0248-4343-acba-b6b99f7ea647
862,862,2019-11-01 00:00:06,view,1004140,2053013555631882655,electronics.smartphone,xiaomi,117.87,528269305,6dce75d2-e455-4e52-ab65-af16e36f64cb
868,868,2019-11-01 00:00:06,view,1801849,2053013554415534427,electronics.video.tv,samsung,617.44,520601923,c6e468f6-f677-4bfe-b395-4293743d0007
874,874,2019-11-01 00:00:06,view,12708949,2053013553559896355,,toyo,124.84,563227152,1e10d7be-b609-47a2-8081-fca75c5c0584
880,880,2019-11-01 00:00:06,view,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,513645631,61ceaf50-820a-4858-9a68-bab804d47a22
886,886,2019-11-01 00:00:06,view,6500998,2053013554155487563,computers.components.motherboard,asrock,100.24,543124499,58d5c559-5358-48bb-9f25-9a0d43297f9b
892,892,2019-11-01 00:00:06,view,1304409,2053013558920217191,computers.notebook,apple,1402.87,550716371,55264534-e34b-45c0-914e-d01bf1b2c364
898,898,2019-11-01 00:00:06,view,12708747,2053013553559896355,,bridgestone,56.04,550193582,6b4de9ac-76e5-e412-eb8e-b42dea7cfb24
904,904,2019-11-01 00:00:06,view,1307050,2053013558920217191,computers.notebook,apple,1570.17,514171705,b937acaa-d00f-456f-a4cf-1b761b31d867
910,910,2019-11-01 00:00:06,view,5701128,2053013553970938175,auto.accessories.player,,51.48,562855874,de0e9dfa-0248-4343-acba-b6b99f7ea647
916,916,2019-11-01 00:00:06,view,1005193,2053013555631882655,electronics.smartphone,meizu,241.71,541781462,a4f2f6a4-2e0c-7195-0240-659fbb5a6534
922,922,2019-11-01 00:00:06,view,5700662,2053013553970938175,auto.accessories.player,,180.18,554367452,349bb04c-7b65-4777-8fc2-95d207fd0bed
928,928,2019-11-01 00:00:06,view,28710318,2053013565127787455,apparel.shoes,respect,25.48,545220871,fa5820b7-d974-4a8f-9b84-51d9e1aa5dd3
934,934,2019-11-01 00:00:06,view,21404528,2053013561579406073,electronics.clocks,casio,26.51,518045858,3a749cfc-b9e7-4ca8-9256-55456b37bc48
940,940,2019-11-01 00:00:06,view,13500066,2053013557099889147,furniture.bedroom.bed,,66.9,518780843,aa806835-b14c-45af-9538-cd4d1849be3e
946,946,2019-11-01 00:00:06,view,1004833,2053013555631882655,electronics.smartphone,samsung,172.23,556226281,3aa2b23a-a633-441f-8c62-9d30c6d76591
952,952,2019-11-01 00:00:06,view,1801631,2053013554415534427,electronics.video.tv,artel,334.11,514035946,15895da2-d040-4b2c-b9a6-d1820239dbc5
958,958,2019-11-01 00:00:06,view,41200013,2089490106086851034,,artmusical,123.56,512801511,4daba958-406f-45f7-a3ff-8d0f4d6bd693
964,964,2019-11-01 00:00:06,view,1005144,2053013555631882655,electronics.smartphone,apple,1661.09,562210838,a58d94c8-c0d4-4f24-bf3c-04c4e69ea153
970,970,2019-11-01 00:00:06,cart,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,513645631,61ceaf50-820a-4858-9a68-bab804d47a22
976,976,2019-11-01 00:00:06,view,28714733,2053013565228450757,apparel.shoes,,38.35,559308648,b49a14c3-1c94-4709-a6b8-488a618a4ed1
982,982,2019-11-01 00:00:06,view,1005174,2053013555631882655,electronics.smartphone,samsung,643.23,552158913,3489c69c-4a48-4884-8a80-9fc5107e9d0a
988,988,2019-11-01 00:00:06,view,26400251,2053013563651392361,,,170.66,555365433,36074c39-387f-45bf-b982-e650b4f66195
994,994,2019-11-01 00:00:06,view,38800009,2079713982830084515,,naturehike,215.71,512416379,4dfe2c67-e537-4dc2-ae69-0b65263db091
1000,1000,2019-11-01 00:00:06,view,1801773,2053013554415534427,electronics.video.tv,changhong,239.13,556727865,8a62e764-2e34-4122-9842-349faabbe5d8
1006,1006,2019-11-01 00:00:06,view,2702277,2053013563911439225,appliances.kitchen.refrigerators,lg,463.07,518628732,1a0de548-b417-43b3-bdc8-1b096d8dbde1
1012,1012,2019-11-01 00:00:07,view,28714733,2053013565228450757,apparel.shoes,,38.35,559308648,b49a14c3-1c94-4709-a6b8-488a618a4ed1
1018,1018,2019-11-01 00:00:07,view,1005106,2053013555631882655,electronics.smartphone,apple,1453.0,562210838,a58d94c8-c0d4-4f24-bf3c-04c4e69ea153
1024,1024,2019-11-01 00:00:07,view,12703125,2053013553559896355,,bfgoodrich,214.29,546749946,bb1bd7fd-745b-4bfb-9d88-f549d7482a89
1030,1030,2019-11-01 00:00:07,view,15700000,2053013559733912211,,bts,388.14,542317384,db6469ca-51fa-45b8-a3cd-d1320005d955
1036,1036,2019-11-01 00:00:07,view,18600003,2053013559708746385,,sv,411.59,513565573,6b3c2062-9ee1-4b0b-b906-fe5efbb940d3
1042,1042,2019-11-01 00:00:07,view,1005122,2053013555631882655,electronics.smartphone,apple,1027.59,516316320,09f7c792-fb5a-44aa-b0d4-624f503cf803
1048,1048,2019-11-01 00:00:07,view,12705364,2053013553559896355,,maxxis,123.56,546749946,a5e1aa64-f528-4618-a9ba-19b69bd65c26
1054,1054,2019-11-01 00:00:07,view,1005015,2053013555631882655,electronics.smartphone,samsung,548.95,552158913,3489c69c-4a48-4884-8a80-9fc5107e9d0a
1060,1060,2019-11-01 00:00:07,view,12706558,2053013553559896355,,tunga,34.49,531968973,db237ad5-149f-4019-8533-67b61dca4bf9
1066,1066,2019-11-01 00:00:07,view,1005115,2053013555631882655,electronics.smartphone,apple,949.47,518077588,2e5d02b9-a24b-4a02-83ec-173840f2fcdf
1072,1072,2019-11-01 00:00:07,cart,1002542,2053013555631882655,electronics.smartphone,apple,486.8,549256216,dcbdc6e4-cd49-4ee8-95c5-e85f3c618fa1
1078,1078,2019-11-01 00:00:07,view,6400282,2053013554121933129,computers.components.cpu,amd,143.94,545157048,c7e2474c-5059-4dc4-babf-d76753440df9
1084,1084,2019-11-01 00:00:07,view,25600234,2053013559675191951,,imperial,46.31,515764001,57d79510-85e9-4dcd-b0c6-96d9befb3cd9
1090,1090,2019-11-01 00:00:07,view,35200017,2090228413380952337,apparel.underwear,milavitsa,9.0,515005556,b8ebac17-5739-474e-b3aa-4d36a46f9611
1096,1096,2019-11-01 00:00:07,view,16000004,2053013558223962683,,rondell,43.73,566281691,82174355-eaa0-4e9b-858b-d348540fc631
1102,1102,2019-11-01 00:00:07,view,47000052,2110937189394154243,,canon,1673.07,566280697,ba2dabd3-0086-4a37-83ed-fc1e547106f5
1108,1108,2019-11-01 00:00:07,view,12710331,2053013553559896355,,maxxis,48.06,550193582,6b4de9ac-76e5-e412-eb8e-b42dea7cfb24
1114,1114,2019-11-01 00:00:07,view,5800391,2053013553945772349,electronics.audio.subwoofer,hertz,87.57,562824468,c0f72b7d-4b57-43b1-913e-d277649b1388
1120,1120,2019-11-01 00:00:07,view,16000004,2053013558223962683,,rondell,43.73,566281691,82174355-eaa0-4e9b-858b-d348540fc631
1126,1126,2019-11-01 00:00:07,view,14300019,2053013557603205653,electronics.audio.music_tools.piano,cortland,132.1,513667471,17c4e7b2-7775-4b3a-97b9-ad25d7ba4b95
1132,1132,2019-11-01 00:00:07,view,2701703,2053013563911439225,appliances.kitchen.refrigerators,bosch,554.37,518628732,1a0de548-b417-43b3-bdc8-1b096d8dbde1
1138,1138,2019-11-01 00:00:07,view,6500912,2053013554155487563,computers.components.motherboard,asus,287.83,566281250,a79171eb-7d81-4536-8623-8f3159da5229
1144,1144,2019-11-01 00:00:07,view,13105144,2053013553526341921,,skad,180.18,566281728,bbf5f1fd-3e9a-4590-9c9b-3c75cadcc865
1150,1150,2019-11-01 00:00:07,view,14300017,2053013557603205653,electronics.audio.music_tools.piano,cortland,84.94,538417163,3dae61c1-d018-44fd-b95a-b6b7659f11e3
1156,1156,2019-11-01 00:00:07,view,1005228,2053013555631882655,electronics.smartphone,honor,283.12,514782246,762f1d79-efc1-419c-ae0c-8d2302e9888d
1162,1162,2019-11-01 00:00:07,view,28702502,2053013565069067197,apparel.shoes.keds,spur,35.78,559308648,b49a14c3-1c94-4709-a6b8-488a618a4ed1
1168,1168,2019-11-01 00:00:08,view,17500616,2053013558752445019,,,14.61,566255262,173d7b72-1db7-4638-8207-be8148bf3c9f
1174,1174,2019-11-01 00:00:08,view,1005066,2053013555631882655,electronics.smartphone,xiaomi,220.78,513198013,5f5e7618-afc5-41c9-abaf-dde70dd8dd50
1180,1180,2019-11-01 00:00:08,view,12720392,2053013553559896355,,saferich,74.65,526188048,848ba5fa-7758-40f8-9b2a-b064a7be9e0b
1186,1186,2019-11-01 00:00:08,view,14701180,2053013557133443581,furniture.living_room.cabinet,,1158.33,566099065,59e2ba05-c33d-4a48-842e-d8f02ce34452
1192,1192,2019-11-01 00:00:08,view,25600234,2053013559675191951,,imperial,46.31,515764001,57d79510-85e9-4dcd-b0c6-96d9befb3cd9
1198,1198,2019-11-01 00:00:08,view,26400639,2053013563651392361,,,265.13,561564372,3dc250b7-9bd1-4c96-a365-0bf42e4cf2ad
1204,1204,2019-11-01 00:00:08,view,1307355,2053013558920217191,computers.notebook,asus,694.97,512677696,87c256b2-a9a9-4c55-8867-4a3ab116aee7
1210,1210,2019-11-01 00:00:08,view,18400208,2053013553912217915,,pride,211.07,562824468,c0f72b7d-4b57-43b1-913e-d277649b1388
1216,1216,2019-11-01 00:00:08,view,1003304,2053013555631882655,electronics.smartphone,apple,591.25,516477264,1e9a0a07-93cc-4cb1-89d2-b3eb2d2809d4
1222,1222,2019-11-01 00:00:08,view,17500157,2053013558752445019,,pupa,9.8,566255262,173d7b72-1db7-4638-8207-be8148bf3c9f
1228,1228,2019-11-01 00:00:08,view,29100053,2053013565941482475,appliances.personal.massager,,68.21,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
