,Unnamed: 0,event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
245,245,2019-11-01 00:00:01,view,1307445,2053013558920217191,computers.notebook,acer,411.83,520772685,816a59f3-f5ae-4ccd-9b23-82aa8c23d33c
251,251,2019-11-01 00:00:01,view,30000218,2127425436764865054,construction.tools.welding,magnetta,254.78,515240495,0253151d-5c84-4809-ba02-38ac405494e1
257,257,2019-11-01 00:00:01,view,21405232,2053013561579406073,electronics.clocks,armani,270.79,553802615,e09684bb-0c95-4f67-98d1-59fc593f3890
263,263,2019-11-01 00:00:01,view,1003898,2053013555631882655,electronics.smartphone,oneplus,540.3,520088904,4d3b30da-a5e4-49df-b1a8-ba5943f1dd33
269,269,2019-11-01 00:00:01,view,1002532,2053013555631882655,electronics.smartphone,apple,532.57,549256216,dcbdc6e4-cd49-4ee8-95c5-e85f3c618fa1
275,275,2019-11-01 00:00:01,view,2201037,2053013560555995845,,canon,437.29,517811633,97dc1638-90ea-450a-8499-a31fd8f2e9b1
281,281,2019-11-01 00:00:01,view,1005161,2053013555631882655,electronics.smartphone,xiaomi,211.92,513351129,d3ff456e-0537-4c72-b126-752dd3e135db
287,287,2019-11-01 00:00:02,view,6700985,2053013554247762257,computers.components.videocards,palit,334.31,545157048,c7e2474c-5059-4dc4-babf-d76753440df9
293,293,2019-11-01 00:00:02,view,12709380,2053013553559896355,,viatti,38.1,550193582,6b4de9ac-76e5-e412-eb8e-b42dea7cfb24
299,299,2019-11-01 00:00:02,view,26000317,2053013562837697343,,,8.73,545331652,a1ced652-21a3-4d2b-bcf3-4dabc2e6c9b5
305,305,2019-11-01 00:00:02,view,1004794,2053013555631882655,electronics.smartphone,xiaomi,218.54,513198013,5f5e7618-afc5-41c9-abaf-dde70dd8dd50
311,311,2019-11-01 00:00:02,view,5100797,2053013553341792533,electronics.clocks,garmin,2239.44,521368162,375da15e-023b-47a5-88f9-828c28637359
317,317,2019-11-01 00:00:02,view,9002778,2053013553140465927,kids.toys,disney,10.35,566281096,b9b7e3e3-17f9-4877-a0f5-70719d1fffaf
323,323,2019-11-01 00:00:02,view,18100042,2053013557955527211,,rezult,15.57,551078379,57dc2a56-6557-40c0-93b5-b4c7071d3866
329,329,2019-11-01 00:00:02,view,1003898,2053013555631882655,electronics.smartphone,oneplus,540.3,520088904,4d3b30da-a5e4-49df-b1a8-ba5943f1dd33
335,335,2019-11-01 00:00:02,view,1201486,2172371436436455782,electronics.tablet,irbis,88.63,514173771,e2e0c325-e3c0-4f77-83b7-a11d600f5dd3
341,341,2019-11-01 00:00:02,view,9002778,2053013553140465927,kids.toys,disney,10.35,566281096,b9b7e3e3-17f9-4877-a0f5-70719d1fffaf
347,347,2019-11-01 00:00:02,view,1004794,2053013555631882655,electronics.smartphone,xiaomi,218.54,513198013,5f5e7618-afc5-41c9-abaf-dde70dd8dd50
353,353,2019-11-01 00:00:02,view,29100071,2053013565941482475,appliances.personal.massager,bradex,12.36,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
359,359,2019-11-01 00:00:02,view,17501050,2053013558752445019,,eveline,7.59,515849878,31e80b9c-e5b3-437b-9112-c2a110e5c38a
365,365,2019-11-01 00:00:02,view,13600340,2053013557477376525,furniture.bathroom.bath,,70.27,518656487,a4fa3765-f630-436d-804d-cf768cee37de
371,371,2019-11-01 00:00:02,view,17301127,2053013553853497655,,,55.94,561587266,755422e7-9040-477b-9bd2-6a6e8fd97387
377,377,2019-11-01 00:00:02,view,1004873,2053013555631882655,electronics.smartphone,samsung,362.29,520934632,27514f98-ca4a-416d-9540-dad3ac469c55
383,383,2019-11-01 00:00:02,view,1004788,2053013555631882655,electronics.smartphone,xiaomi,138.71,532572658,b1df0fce-6e03-47cc-b777-782b77b1b100
389,389,2019-11-01 00:00:02,view,1004249,2053013555631882655,electronics.smartphone,apple,722.4,565731881,5d8cb7aa-ca44-4705-809d-53c97b497e16
395,395,2019-11-01 00:00:02,view,16000004,2053013558223962683,,rondell,43.73,535740098,192fa069-e375-4b7e-8a9f-c19e522691b9
401,401,2019-11-01 00:00:02,view,1800729,2053013554415534427,electronics.video.tv,samsung,289.33,515782589,f2081cf0-0ee3-4bf1-9b40-e5e580f9ace3
407,407,2019-11-01 00:00:02,view,10301494,2053013553115300101,,welly,5.77,566281131,4acd7aef-e833-4fcb-927a-5f0a5c6a3225
413,413,2019-11-01 00:00:02,view,12711005,2053013553559896355,,powertrac,87.39,512436886,a2efe093-0f87-417c-8f4e-162522f6e37a
419,419,2019-11-01 00:00:02,view,31900001,2059484599414685885,,,56.11,521368162,375da15e-023b-47a5-88f9-828c28637359
425,425,2019-11-01 00:00:02,view,17501048,2053013558752445019,,eveline,7.59,515849878,31e80b9c-e5b3-437b-9112-c2a110e5c38a
431,431,2019-11-01 00:00:02,view,4600667,2053013563944993659,appliances.kitchen.dishwasher,samsung,463.31,526595547,aab33a9a-29c3-4d50-84c1-8a2bc9256104
437,437,2019-11-01 00:00:02,view,1801881,2053013554415534427,electronics.video.tv,samsung,488.8,557746614,4d76d6d3-fff5-4880-8327-e9e57b618e0e
443,443,2019-11-01 00:00:02,view,26400193,2053013563651392361,,,253.55,561564372,3dc250b7-9bd1-4c96-a365-0bf42e4cf2ad
449,449,2019-11-01 00:00:03,view,1004433,2053013555631882655,electronics.smartphone,samsung,313.78,566281189,c34b1200-a257-4c22-8b5d-29b714d44a0a
455,455,2019-11-01 00:00:03,view,1004833,2053013555631882655,electronics.smartphone,samsung,172.23,563746297,6505e036-e729-4e8b-9115-7ef4892f7858
461,461,2019-11-01 00:00:03,view,16700656,2053013559901684381,furniture.kitchen.chair,domini,30.89,546273062,0bed87a3-7bce-4222-ba0d-314316dca5f8
467,467,2019-11-01 00:00:03,view,39700115,2084962304016777941,apparel.costume,,136.43,516426931,b36a7084-888d-4e37-bad4-cec9cfb1fbce
473,473,2019-11-01 00:00:03,view,1005115,2053013555631882655,electronics.smartphone,apple,949.47,565865924,fd4bd6d4-bd14-4fdc-9aff-bd41a594f82e
479,479,2019-11-01 00:00:03,view,2201094,2053013560555995845,,nikon,403.87,517811633,97dc1638-90ea-450a-8499-a31fd8f2e9b1
485,485,2019-11-01 00:00:03,view,17501048,2053013558752445019,,eveline,7.59,515849878,31e80b9c-e5b3-437b-9112-c2a110e5c38a
491,491,2019-11-01 00:00:03,view,1005100,2053013555631882655,electronics.smartphone,samsung,139.68,552158913,3489c69c-4a48-4884-8a80-9fc5107e9d0a
497,497,2019-11-01 00:00:03,view,1201486,2172371436436455782,electronics.tablet,irbis,88.63,514173771,e2e0c325-e3c0-4f77-83b7-a11d600f5dd3
503,503,2019-11-01 00:00:03,view,1004886,2053013555631882655,electronics.smartphone,oppo,128.68,518398361,282cd4e9-b89a-42c2-b04d-0ffdd119d3c3
509,509,2019-11-01 00:00:03,view,15100163,2053013557024391671,,imperial,669.23,566099065,59e2ba05-c33d-4a48-842e-d8f02ce34452
515,515,2019-11-01 00:00:03,view,2602014,2053013563970159485,,bosch,630.39,554431806,507b6986-1cc3-4773-9257-e9db4959090e
521,521,2019-11-01 00:00:03,view,2601816,2053013563970159485,,gorenje,592.01,549697474,c232e29c-6b18-47cb-a9aa-0be40128f889
527,527,2019-11-01 00:00:03,view,1306339,2053013558920217191,computers.notebook,hp,514.79,514028527,df8184cc-3694-4549-8c8c-6b5171877376
533,533,2019-11-01 00:00:03,view,16700057,2053013559901684381,furniture.kitchen.chair,domini,97.81,546273062,0bed87a3-7bce-4222-ba0d-314316dca5f8
539,539,2019-11-01 00:00:03,view,34400007,2061717948367634684,,leatherman,80.31,512416379,4dfe2c67-e537-4dc2-ae69-0b65263db091
545,545,2019-11-01 00:00:03,view,1201421,2172371436436455782,electronics.tablet,lenovo,128.42,514173771,e2e0c325-e3c0-4f77-83b7-a11d600f5dd3
551,551,2019-11-01 00:00:03,view,6501081,2053013554155487563,computers.components.motherboard,gigabyte,38.75,563976016,20cce19e-edef-4ad4-9e0c-4b3fa1f021b8
557,557,2019-11-01 00:00:03,view,1003709,2053013555631882655,electronics.smartphone,samsung,563.7,521543283,c551227f-2b82-462d-97fd-55eb063d8584
563,563,2019-11-01 00:00:03,view,12701284,2053013553559896355,,triangle,95.24,512436886,a2efe093-0f87-417c-8f4e-162522f6e37a
569,569,2019-11-01 00:00:03,view,1002542,2053013555631882655,electronics.smartphone,apple,486.8,549256216,dcbdc6e4-cd49-4ee8-95c5-e85f3c618fa1
575,575,2019-11-01 00:00:03,view,29100011,2053013565941482475,appliances.personal.massager,gezatone,30.12,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
581,581,2019-11-01 00:00:03,view,13600068,2053013557477376525,furniture.bathroom.bath,cersanit,111.46,518656487,a4fa3765-f630-436d-804d-cf768cee37de
587,587,2019-11-01 00:00:03,view,11500475,2053013554625249641,,jbl,32.95,564570957,dec2d9e2-09b0-4719-988e-eb0019706792
593,593,2019-11-01 00:00:04,view,1004720,2053013555631882655,electronics.smartphone,huawei,125.61,566031393,8fbc7d60-6ae5-41c9-985c-cee9c52ab9ae
599,599,2019-11-01 00:00:04,view,15100110,2053013557024391671,,,849.19,566099065,59e2ba05-c33d-4a48-842e-d8f02ce34452
605,605,2019-11-01 00:00:04,view,26000357,2053013562837697343,,,11.6,552849950,c289b572-9ad2-4806-bd60-420a77008720
611,611,2019-11-01 00:00:04,view,16700255,2053013559901684381,furniture.kitchen.chair,,13.1,546273062,0bed87a3-7bce-4222-ba0d-314316dca5f8
617,617,2019-11-01 00:00:04,view,26300726,2053013563424899933,,,427.05,556205208,d773313a-439f-4734-af83-d98507771344
623,623,2019-11-01 00:00:04,view,2201094,2053013560555995845,,nikon,403.87,517811633,97dc1638-90ea-450a-8499-a31fd8f2e9b1
629,629,2019-11-01 00:00:04,view,1801712,2053013554415534427,electronics.video.tv,lg,382.25,514035946,15895da2-d040-4b2c-b9a6-d1820239dbc5
635,635,2019-11-01 00:00:04,view,39800110,2086471240842740173,apparel.shirt,dion,29.6,516426931,b36a7084-888d-4e37-bad4-cec9cfb1fbce
641,641,2019-11-01 00:00:04,view,1306339,2053013558920217191,computers.notebook,hp,514.79,514028527,df8184cc-3694-4549-8c8c-6b5171877376
647,647,2019-11-01 00:00:04,view,1307443,2053013558920217191,computers.notebook,asus,545.65,520772685,816a59f3-f5ae-4ccd-9b23-82aa8c23d33c
653,653,2019-11-01 00:00:04,view,26401045,2053013563651392361,,,145.18,561564372,3dc250b7-9bd1-4c96-a365-0bf42e4cf2ad
659,659,2019-11-01 00:00:04,view,3600182,2053013563810775923,appliances.kitchen.washer,midea,121.71,533312397,329d72f6-e7e1-45ad-859b-04a20501b698
665,665,2019-11-01 00:00:04,view,14701435,2053013557133443581,furniture.living_room.cabinet,,205.9,566281143,2b7a82b6-b5b4-4d5c-a098-d5695ea08dc7
671,671,2019-11-01 00:00:04,view,12702930,2053013553559896355,,cordiant,35.78,539740364,d2f96bab-68f8-4288-9eca-92089f801d14
677,677,2019-11-01 00:00:04,view,1002528,2053013555631882655,electronics.smartphone,apple,617.52,549256216,dcbdc6e4-cd49-4ee8-95c5-e85f3c618fa1
683,683,2019-11-01 00:00:04,view,38900044,2085718636156158307,,,87.49,518661417,f0cef6d5-325d-49c8-a64d-a744bac08736
689,689,2019-11-01 00:00:04,view,28715777,2053013565228450757,apparel.shoes,nexpero,75.42,522031876,39d48518-9fca-4df3-9724-950cd6ec44eb
695,695,2019-11-01 00:00:04,view,1004779,2053013555631882655,electronics.smartphone,xiaomi,195.37,546964762,076ca666-e8fd-49d3-a2e2-24b953ef7f9e
701,701,2019-11-01 00:00:04,view,1005115,2053013555631882655,electronics.smartphone,apple,949.47,518538389,ccb1aadc-9704-4f9b-8eb1-03150086a4da
707,707,2019-11-01 00:00:04,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,562958505,0f039697-fedc-40fa-8830-39c1a024351d
713,713,2019-11-01 00:00:04,view,1002542,2053013555631882655,electronics.smartphone,apple,486.8,549256216,dcbdc6e4-cd49-4ee8-95c5-e85f3c618fa1
719,719,2019-11-01 00:00:04,view,26401669,2053013563651392361,,lucente,109.66,541854711,c41c44d5-ef9b-41b9-9cd6-8d96dda6e927
725,725,2019-11-01 00:00:04,view,8801042,2053013555573162395,electronics.telephone,inoi,15.08,519902359,fc530bab-b1c5-4c7f-9bbe-3dfbaecaa701
731,731,2019-11-01 00:00:05,view,1305578,2053013558920217191,computers.notebook,dell,797.7,555942729,f4902ce5-d348-4768-8160-69af8e695852
737,737,2019-11-01 00:00:05,view,6500998,2053013554155487563,computers.components.motherboard,asrock,100.24,543124499,58d5c559-5358-48bb-9f25-9a0d43297f9b
743,743,2019-11-01 00:00:05,view,29100011,2053013565941482475,appliances.personal.massager,gezatone,30.12,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
749,749,2019-11-01 00:00:05,view,13200019,2053013557192163841,furniture.bedroom.bed,sv,386.37,563981983,5f1d95d7-0386-48bb-a51c-fdde65765cc6
755,755,2019-11-01 00:00:05,view,22700067,2053013556168753601,,force,83.91,513457478,cbdeada2-511a-4eac-b49a-bf5163df3621
761,761,2019-11-01 00:00:05,view,12718832,2053013553559896355,,,28.44,531968973,db237ad5-149f-4019-8533-67b61dca4bf9
767,767,2019-11-01 00:00:05,view,6400282,2053013554121933129,computers.components.cpu,amd,143.94,543124499,58d5c559-5358-48bb-9f25-9a0d43297f9b
773,773,2019-11-01 00:00:05,view,16700235,2053013559901684381,furniture.kitchen.chair,,41.16,546273062,0bed87a3-7bce-4222-ba0d-314316dca5f8
779,779,2019-11-01 00:00:05,view,15900065,2053013558190408249,,rondell,30.86,518574284,5e6ef132-4d7c-4730-8c7f-85aa4082588f
785,785,2019-11-01 00:00:05,view,12704829,2053013553559896355,,michelin,128.19,515522525,d0784f88-93d0-49aa-8f12-cc8f48e23baa
791,791,2019-11-01 00:00:05,view,21406259,2053013561579406073,electronics.clocks,citizen,72.59,532849073,7c366197-61a7-455e-8b7d-72b0f51b30de
797,797,2019-11-01 00:00:05,view,28600032,2053013558282682943,,,265.1,515764001,57d79510-85e9-4dcd-b0c6-96d9befb3cd9
803,803,2019-11-01 00:00:05,view,28719470,2053013565480109009,apparel.shoes.keds,fassen,62.81,537037236,5bcfc71c-1dd7-44a6-a0e1-b6f4648d25c7
809,809,2019-11-01 00:00:05,view,5100377,2053013553341792533,electronics.clocks,xiaomi,69.41,521059488,dd9f62f4-b557-4502-bb60-141dee7a7124
815,815,2019-11-01 00:00:05,view,6500998,2053013554155487563,computers.components.motherboard,asrock,100.24,543124499,58d5c559-5358-48bb-9f25-9a0d43297f9b
821,821,2019-11-01 00:00:05,view,1005174,2053013555631882655,electronics.smartphone,samsung,643.23,552158913,3489c69c-4a48-4884-8a80-9fc5107e9d0a
827,827,2019-11-01 00:00:05,view,1004042,2053013555631882655,electronics.smartphone,xiaomi,138.74,566265908,52c2c76c-b79e-4794-86ff-badc76d35f5a
833,833,2019-11-01 00:00:05,view,2702332,2053013563911439225,appliances.kitchen.refrigerators,lg,514.56,513172380,071a6b99-8a1e-48cf-8816-b6ff3f2c38cd
839,839,2019-11-01 00:00:05,view,16800324,2053013558316237377,furniture.kitchen.table,mamadoma,215.71,566255262,173d7b72-1db7-4638-8207-be8148bf3c9f
845,845,2019-11-01 00:00:05,view,28717145,2053013565480109009,apparel.shoes.keds,fassen,44.79,537037236,5bcfc71c-1dd7-44a6-a0e1-b6f4648d25c7
851,851,2019-11-01 00:00:05,view,3100267,2053013555262783879,appliances.kitchen.blender,vitek,39.28,522761204,4163602f-5496-4ffe-b296-0997af8dba80
857,857,2019-11-01 00:00:05,view,51800038,2135658542386905834,,tomfarr,152.64,520956879,88e782d0-cb8f-4b25-b09c-6dd9bce06832
863,863,2019-11-01 00:00:06,view,1004863,2053013555631882655,electronics.smartphone,samsung,170.14,556226281,3aa2b23a-a633-441f-8c62-9d30c6d76591
869,869,2019-11-01 00:00:06,view,1004147,2053013555631882655,electronics.smartphone,xiaomi,92.64,513198013,5f5e7618-afc5-41c9-abaf-dde70dd8dd50
875,875,2019-11-01 00:00:06,view,12202210,2116907525176557699,sport.bicycle,gt,643.26,513457560,78e8ec42-574a-43b2-9e4d-6aa213f9ffe0
881,881,2019-11-01 00:00:06,view,1304409,2053013558920217191,computers.notebook,apple,1402.87,514171705,b937acaa-d00f-456f-a4cf-1b761b31d867
887,887,2019-11-01 00:00:06,view,6700826,2053013554247762257,computers.components.videocards,palit,157.96,545157048,c7e2474c-5059-4dc4-babf-d76753440df9
893,893,2019-11-01 00:00:06,view,16700845,2053013559901684381,furniture.kitchen.chair,zeta,16.96,551646978,4b2bd2c7-2dba-4853-a7bc-a6a35cca1d6c
899,899,2019-11-01 00:00:06,view,31501013,2053013558031024687,,,547.43,566281429,4c48b5ba-2353-40d6-bd6a-46c053e63335
905,905,2019-11-01 00:00:06,view,2702331,2053013563911439225,appliances.kitchen.refrigerators,lg,527.43,513172380,071a6b99-8a1e-48cf-8816-b6ff3f2c38cd
911,911,2019-11-01 00:00:06,view,38800011,2079713982830084515,,alpika,231.67,512416379,4dfe2c67-e537-4dc2-ae69-0b65263db091
917,917,2019-11-01 00:00:06,view,30000132,2127425436764865054,construction.tools.welding,,372.7,525377149,fee9aa92-01f6-461c-b5fa-579f4152d3a4
923,923,2019-11-01 00:00:06,view,28100694,2053013564918072245,,balta,52.0,515474976,222c370b-0fac-4287-982b-e340f5eaf3a1
929,929,2019-11-01 00:00:06,view,1005116,2053013555631882655,electronics.smartphone,apple,1013.86,544896141,80a43be5-1e98-44ec-b60e-5c107c51c839
935,935,2019-11-01 00:00:06,view,1003312,2053013555631882655,electronics.smartphone,apple,717.63,560865203,60f6a4d4-7351-4966-8dba-5a43435e7bb1
941,941,2019-11-01 00:00:06,view,15900065,2053013558190408249,,rondell,30.86,518574284,5e6ef132-4d7c-4730-8c7f-85aa4082588f
947,947,2019-11-01 00:00:06,view,9400088,2053013566067311601,,brother,238.1,518709576,0b6e8414-86b0-4376-8ad4-2973263effe0
953,953,2019-11-01 00:00:06,view,15700176,2053013559733912211,,bts,231.64,542317384,db6469ca-51fa-45b8-a3cd-d1320005d955
959,959,2019-11-01 00:00:06,view,4803977,2053013554658804075,electronics.audio.headphone,samsung,107.45,539460154,ec6687ca-f667-4688-8d3e-c9274499839d
965,965,2019-11-01 00:00:06,view,5700663,2053013553970938175,auto.accessories.player,,303.74,540107224,b5c3a1d0-88d1-4c12-865b-1aa9c1b8cccd
971,971,2019-11-01 00:00:06,view,13100924,2053013553526341921,,skad,180.18,553384439,ef01163b-d49a-43de-b3ba-c3adadacec59
977,977,2019-11-01 00:00:06,view,15100106,2053013557024391671,,imperial,669.23,566099065,59e2ba05-c33d-4a48-842e-d8f02ce34452
983,983,2019-11-01 00:00:06,view,16700845,2053013559901684381,furniture.kitchen.chair,zeta,16.96,551646978,4b2bd2c7-2dba-4853-a7bc-a6a35cca1d6c
989,989,2019-11-01 00:00:06,view,1307050,2053013558920217191,computers.notebook,apple,1570.17,514171705,b937acaa-d00f-456f-a4cf-1b761b31d867
995,995,2019-11-01 00:00:06,view,22700067,2053013556168753601,,force,83.91,513457478,cbdeada2-511a-4eac-b49a-bf5163df3621
1001,1001,2019-11-01 00:00:06,view,1004505,2053013555631882655,electronics.smartphone,xiaomi,553.17,561121118,9df1f0b8-7501-432b-b622-cc5fc3398faa
1007,1007,2019-11-01 00:00:06,view,1004766,2053013555631882655,electronics.smartphone,samsung,242.72,566281616,d3845c64-c50c-4189-a47d-cefcb1e49918
1013,1013,2019-11-01 00:00:07,view,1004870,2053013555631882655,electronics.smartphone,samsung,275.25,566281619,b227318e-2247-4ebe-bf04-f9e5bfc73210
1019,1019,2019-11-01 00:00:07,view,22700007,2053013556168753601,,kolner,25.48,548875301,726a6477-7e61-40fd-9391-d1797dcc01be
1025,1025,2019-11-01 00:00:07,view,26400281,2053013563651392361,,lucente,191.77,561564372,3dc250b7-9bd1-4c96-a365-0bf42e4cf2ad
1031,1031,2019-11-01 00:00:07,view,1004876,2053013555631882655,electronics.smartphone,xiaomi,82.11,514173771,e2e0c325-e3c0-4f77-83b7-a11d600f5dd3
1037,1037,2019-11-01 00:00:07,view,28714418,2053013565127787455,apparel.shoes,etor,100.39,545220871,fa5820b7-d974-4a8f-9b84-51d9e1aa5dd3
1043,1043,2019-11-01 00:00:07,view,1004873,2053013555631882655,electronics.smartphone,samsung,362.29,550161284,4ac5c6d9-90d8-4896-8cf3-713bdec5be41
1049,1049,2019-11-01 00:00:07,view,1003221,2053013555631882655,electronics.smartphone,nokia,128.43,528269305,6dce75d2-e455-4e52-ab65-af16e36f64cb
1055,1055,2019-11-01 00:00:07,view,28719472,2053013565480109009,apparel.shoes.keds,fassen,62.81,537037236,5bcfc71c-1dd7-44a6-a0e1-b6f4648d25c7
1061,1061,2019-11-01 00:00:07,view,18001325,2053013558525952589,,samsung,15.42,566281648,92bb38fe-a7c1-4828-af60-b2289a28b5e3
1067,1067,2019-11-01 00:00:07,view,38800009,2079713982830084515,,naturehike,215.71,512416379,4dfe2c67-e537-4dc2-ae69-0b65263db091
1073,1073,2019-11-01 00:00:07,view,17500130,2053013558752445019,,,45.68,566255262,173d7b72-1db7-4638-8207-be8148bf3c9f
1079,1079,2019-11-01 00:00:07,view,18001325,2053013558525952589,,samsung,15.42,566281670,a640e986-0b3a-49f7-809e-59d4c3fd6c34
1085,1085,2019-11-01 00:00:07,view,1004785,2053013555631882655,electronics.smartphone,huawei,266.0,559788783,26d78c21-7fc3-4538-8a70-01a3aa410668
1091,1091,2019-11-01 00:00:07,view,18000962,2053013558525952589,,samsung,13.87,549987439,934b3598-e2de-46f7-9c1c-5d3a2bf4e83c
1097,1097,2019-11-01 00:00:07,view,15700031,2053013559733912211,,,198.18,542317384,db6469ca-51fa-45b8-a3cd-d1320005d955
1103,1103,2019-11-01 00:00:07,view,16700301,2053013559901684381,furniture.kitchen.chair,,82.34,518784715,adf57aa6-b068-4c58-89f8-6e589219d135
1109,1109,2019-11-01 00:00:07,view,15900118,2053013558190408249,,tefal,19.28,553605342,167caa67-f625-416d-b6ce-de9df15b016a
1115,1115,2019-11-01 00:00:07,view,26400760,2053013563651392361,,,350.85,561564372,3dc250b7-9bd1-4c96-a365-0bf42e4cf2ad
1121,1121,2019-11-01 00:00:07,view,8000002,2053013556579795419,,chicco,149.27,516079231,831f8f0c-2a4c-476b-b693-18979b4b1ae1
1127,1127,2019-11-01 00:00:07,view,4804137,2053013554658804075,electronics.audio.headphone,huawei,89.78,539460154,ec6687ca-f667-4688-8d3e-c9274499839d
1133,1133,2019-11-01 00:00:07,view,14701435,2053013557133443581,furniture.living_room.cabinet,,205.9,566281143,2b7a82b6-b5b4-4d5c-a098-d5695ea08dc7
1139,1139,2019-11-01 00:00:07,view,1005122,2053013555631882655,electronics.smartphone,apple,1027.59,516316320,09f7c792-fb5a-44aa-b0d4-624f503cf803
1145,1145,2019-11-01 00:00:07,view,34800453,2062461754293617058,,carfashion,45.05,564014296,93724f4c-219f-4c5a-9cdf-d24b7140086e
1151,1151,2019-11-01 00:00:07,view,1201472,2172371436436455782,electronics.tablet,samsung,462.82,566193886,0e5a243a-383f-4785-a91c-82f8f5896acc
1157,1157,2019-11-01 00:00:07,view,1005115,2053013555631882655,electronics.smartphone,apple,949.47,534313202,86171b68-6479-4b53-b129-5be669c12493
1163,1163,2019-11-01 00:00:07,view,4803186,2053013554658804075,electronics.audio.headphone,harper,25.71,539460154,ec6687ca-f667-4688-8d3e-c9274499839d
1169,1169,2019-11-01 00:00:08,view,1004785,2053013555631882655,electronics.smartphone,huawei,266.0,513150327,11f88a8f-adbc-4cec-b1b4-2737c8673906
1175,1175,2019-11-01 00:00:08,view,26024737,2053013562778977083,,,9.91,527357679,3a68d25b-3de9-4ac2-b663-5671101f6e67
1181,1181,2019-11-01 00:00:08,view,1005105,2053013555631882655,electronics.smartphone,apple,1348.61,540350609,c7f362e3-d08e-4eaa-8a34-a07b1966b128
1187,1187,2019-11-01 00:00:08,view,2400648,2053013563743667055,appliances.kitchen.hood,turbo,51.46,546785232,779aacbc-349e-4016-8959-da2e161dc334
1193,1193,2019-11-01 00:00:08,view,31900001,2059484599414685885,,,56.11,554206935,d0b2c12a-019d-4fba-a2ef-9874f190ab5b
1199,1199,2019-11-01 00:00:08,view,13201262,2053013557192163841,furniture.bedroom.bed,,897.84,565083463,89bad494-b844-4847-9cdc-ef03ad1afb10
1205,1205,2019-11-01 00:00:08,view,1003907,2053013555631882655,electronics.smartphone,huawei,151.87,566031393,8fbc7d60-6ae5-41c9-985c-cee9c52ab9ae
1211,1211,2019-11-01 00:00:08,view,29100053,2053013565941482475,appliances.personal.massager,,68.21,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
1217,1217,2019-11-01 00:00:08,view,1004250,2053013555631882655,electronics.smartphone,apple,787.5,512458378,7f344445-80ce-4b09-89b2-c6d701686a1b
1223,1223,2019-11-01 00:00:08,view,2701703,2053013563911439225,appliances.kitchen.refrigerators,bosch,554.37,518628732,1a0de548-b417-43b3-bdc8-1b096d8dbde1
1229,1229,2019-11-01 00:00:08,view,1004505,2053013555631882655,electronics.smartphone,xiaomi,553.17,561121118,9df1f0b8-7501-432b-b622-cc5fc3398faa
1235,1235,2019-11-01 00:00:08,view,7101454,2053013555464110485,furniture.bedroom.bed,,63.54,513196139,4ad71452-7b7b-4c82-97b1-7f2ac4cc404a
